Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_dist Max,evaluation/env_infos/final/reward_dist Mean,evaluation/env_infos/final/reward_dist Min,evaluation/env_infos/final/reward_dist Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_dist Max,evaluation/env_infos/initial/reward_dist Mean,evaluation/env_infos/initial/reward_dist Min,evaluation/env_infos/initial/reward_dist Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Min,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_dist Max,evaluation/env_infos/reward_dist Mean,evaluation/env_infos/reward_dist Min,evaluation/env_infos/reward_dist Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_dist Max,exploration/env_infos/final/reward_dist Mean,exploration/env_infos/final/reward_dist Min,exploration/env_infos/final/reward_dist Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_dist Max,exploration/env_infos/initial/reward_dist Mean,exploration/env_infos/initial/reward_dist Min,exploration/env_infos/initial/reward_dist Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Min,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_dist Max,exploration/env_infos/reward_dist Mean,exploration/env_infos/reward_dist Min,exploration/env_infos/reward_dist Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls 
188,0.30133536,0.0004256333,-0.1394274,0.021134019,-41.37332334596012,1,-41.37332334596012,-41.37332334596012,-41.37332334596012,0.0,-0.021385880649482502,-0.04137332334596012,-0.510401817421058,0.03486278782190123,-0.0,0.0,-0.0,0.0,-0.03752795789955764,-0.03752795789955764,-0.03752795789955764,0.0,-0.08897699,-0.08897699,-0.08897699,0.0,-0.33271702679220166,-0.33271702679220166,-0.33271702679220166,0.0,-0.0,-0.00089365564,-0.18160596,0.009623879,-0.004739258900677457,-0.04047966765745161,-0.33271702679220166,0.02695049629736926,189,189000,1000,1000.0,1000,0.0,0.29195192,0.00011730963,-0.35021743,0.10869144,-107.83406061084303,1,-107.83406061084303,-107.83406061084303,-107.83406061084303,0.0,-0.07727594470659244,-0.1078340606108431,-0.3228438887760188,0.03382741612478278,-0.05526421,-0.05526421,-0.05526421,0.0,-0.07887655766525767,-0.07887655766525767,-0.07887655766525767,0.0,-0.0025863487,-0.0025863487,-0.0025863487,0.0,-0.18173971140109485,-0.18173971140109485,-0.18173971140109485,0.0,-2.8792392e-08,-0.023627682,-0.24530454,0.030903354,-0.0772699571400299,-0.08420637675418798,-0.18487482025169266,0.012920662135994255,190,190000,1000,1000.0,1000,0.0,190000,0.00525629999992816,22.047130400013884,0.9710832999999184,2.2928639000001567,0.008520299999872805,18.76923050001369,9.88000001598266e-05,4966.272069200152,7.730000015726546e-05,0.01715308055281639,-0.2900746464729309,3.7280464,1.9286511,-1.8898501,1.1674756,12.8485565,-7.351282,-12.916992,-21.635801,2.772676,-7.445081,-12.9561615,-22.025023,2.8124342,-7.4317985,-12.890661,-21.686644,2.7704656,0.018285774,0.015253676,189000
189,0.15130505,0.0005716357,-0.18344535,0.017483568,-183.7388765421181,1,-183.7388765421181,-183.7388765421181,-183.7388765421181,0.0,-0.060727866812738826,-0.18373887654211815,-0.2609211843763495,0.015712979635592397,-0.0,0.0,-0.0,0.0,-0.1854486518999944,-0.1854486518999944,-0.1854486518999944,0.0,-0.030209234,-0.030209234,-0.030209234,0.0,-0.23071195039199835,-0.23071195039199835,-0.23071195039199835,0.0,-0.0,-0.0006120038,-0.06730438,0.004311577,-0.057938945651294003,-0.18312687273957942,-0.23071195039199835,0.016237377984282944,190,190000,1000,1000.0,1000,0.0,0.26089725,-7.644013e-05,-0.47754672,0.081403494,-39.247803477396374,1,-39.247803477396374,-39.247803477396374,-39.247803477396374,0.0,-0.011889145576779841,-0.03924780347739643,-0.55905640131961,0.02474323631863327,-0.0001509804,-0.0001509804,-0.0001509804,0.0,-0.03741196496083204,-0.03741196496083204,-0.03741196496083204,0.0,-0.4561017,-0.4561017,-0.4561017,0.0,-0.10295471555720459,-0.10295471555720459,-0.10295471555720459,0.0,-1.2296368e-09,-0.013253069,-0.4561017,0.02220327,-0.00668418508908487,-0.025994733748993085,-0.10295471555720459,0.0066234507361735894,191,191000,1000,1000.0,1000,0.0,191000,0.0068581000004996895,25.872524199981854,1.1454703999997946,2.367919399999664,0.0066023999997923966,22.345511599982274,9.690000024420442e-05,4993.208251900133,6.539999958476983e-05,0.01680431328713894,1.264467716217041,5.2170277,2.3094544,-1.2632428,0.9343186,11.97772,-7.3793707,-12.06683,-31.268667,3.6014628,-7.4675436,-12.076083,-31.502312,3.6100428,-7.465871,-12.044153,-30.929014,3.575624,0.015759392,0.010073226,190000
190,0.49914244,0.0002665215,-0.0548426,0.01940336,-36.73171225796182,1,-36.73171225796182,-36.73171225796182,-36.73171225796182,0.0,-0.03192928742069189,-0.03673171225796182,-0.8151807547469667,0.03720603373594703,-0.0,0.0,-0.0,0.0,-0.03193907095760424,-0.03193907095760424,-0.03193907095760424,0.0,-0.49828628,-0.49828628,-0.49828628,0.0,-0.3168944776912263,-0.3168944776912263,-0.3168944776912263,0.0,-0.0,-0.00075312285,-0.49828628,0.01697827,-0.031929287419491074,-0.03597858934934237,-0.3168944776912263,0.026137336371331008,191,191000,1000,1000.0,1000,0.0,0.3697884,0.0006061401,-0.4319859,0.13277994,-159.84727904991277,1,-159.84727904991277,-159.84727904991277,-159.84727904991277,0.0,-0.03639556362583275,-0.15984727904991275,-0.545295166342708,0.05366541127461627,-0.03308506,-0.03308506,-0.03308506,0.0,-0.11421882407324643,-0.11421882407324643,-0.11421882407324643,0.0,-0.12183219,-0.12183219,-0.12183219,0.0,-0.29201450959215053,-0.29201450959215053,-0.29201450959215053,0.0,-2.4868325e-07,-0.035261765,-0.37322366,0.049210038,-0.02006754677280106,-0.1245855146443414,-0.29201450959215053,0.017400430798125716,192,192000,1000,1000.0,1000,0.0,192000,0.0076447000001280685,22.638343200005693,0.9712957000001552,2.2389689000001454,0.010672500000509899,19.40959030000431,0.00010170000041398453,5016.851577400108,6.940000002941815e-05,0.01741413213312626,-0.4767163395881653,3.6118627,1.8823061,-1.132951,1.0878323,11.990389,-7.196076,-12.052973,-18.737738,3.1025116,-7.203888,-12.015629,-18.5626,3.0765011,-7.178496,-11.998632,-18.555494,3.0870612,0.014239466,0.0131013505,191000
191,0.22823186,-0.000108001936,-0.40689656,0.023521323,-54.99727639680671,1,-54.99727639680671,-54.99727639680671,-54.99727639680671,0.0,-0.053433198976444225,-0.05499727639680675,-0.4457275461420759,0.016870090969610854,-0.0,0.0,-0.0,0.0,-0.05350796618868852,-0.05350796618868852,-0.05350796618868852,0.0,-0.33112967,-0.33112967,-0.33112967,0.0,-0.11459787599894844,-0.11459787599894844,-0.11459787599894844,0.0,-0.0,-0.0011065286,-0.33112967,0.013622008,-0.05212696156141737,-0.053890747909910705,-0.11459787599894844,0.0036475515881664853,192,192000,1000,1000.0,1000,0.0,0.37957188,-0.00070040056,-0.34380102,0.11063706,-81.64307449772565,1,-81.64307449772565,-81.64307449772565,-81.64307449772565,0.0,-0.01528829208481903,-0.0816430744977256,-0.5543800403508539,0.04948005387113722,-0.014489599,-0.014489599,-0.014489599,0.0,-0.055500502340707344,-0.055500502340707344,-0.055500502340707344,0.0,-0.027123682,-0.027123682,-0.027123682,0.0,-0.31830182303201177,-0.31830182303201177,-0.31830182303201177,0.0,-1.6938884e-08,-0.024482101,-0.28814968,0.034697253,-0.01260010770428772,-0.057160973897717814,-0.31830182303201177,0.029772878103297467,193,193000,1000,1000.0,1000,0.0,193000,0.004926800000248477,22.41343030000462,1.0346801000005144,2.366012100000262,0.008653900000354042,18.998923600003764,0.00013500000022759195,5040.259542200119,9.87999992503319e-05,0.017253676429390907,0.21923881769180298,3.4389105,2.0540032,-0.6528119,0.8707016,11.917445,-6.819689,-11.942577,-20.119852,3.0197103,-6.846871,-11.897019,-19.9502,3.015366,-6.9185925,-11.931837,-20.220394,3.0351026,0.018205572,0.013004892,192000
192,0.19838914,-0.0003865407,-0.4534719,0.027959766,-36.642870717402275,1,-36.642870717402275,-36.642870717402275,-36.642870717402275,0.0,-0.03204108946890443,-0.036642870717402284,-0.706226289930515,0.03750458394473018,-0.0,0.0,-0.0,0.0,-0.03204109073210763,-0.03204109073210763,-0.03204109073210763,0.0,-0.070424125,-0.070424125,-0.070424125,0.0,-0.2983588222679559,-0.2983588222679559,-0.2983588222679559,0.0,-0.0,-0.0015637958,-0.41127354,0.017349439,-0.032041089468897326,-0.03507907500142986,-0.2983588222679559,0.023178565850077704,193,193000,1000,1000.0,1000,0.0,0.32535523,-0.00024881447,-0.2974695,0.10820522,-193.5517303984789,1,-193.5517303984789,-193.5517303984789,-193.5517303984789,0.0,-0.08378139448420206,-0.1935517303984789,-0.3996075669446807,0.0492091860668366,-0.026597554,-0.026597554,-0.026597554,0.0,-0.1878872839476604,-0.1878872839476604,-0.1878872839476604,0.0,-0.0039320844,-0.0039320844,-0.0039320844,0.0,-0.16958925746486164,-0.16958925746486164,-0.16958925746486164,0.0,-6.356573e-08,-0.023416862,-0.21171214,0.032366946,-0.08328554431422587,-0.17013486733758118,-0.2070658958415348,0.03613843064456535,194,194000,1000,1000.0,1000,0.0,194000,0.004589000000123633,21.869960400008495,0.982245399999556,2.180915599999935,0.00848279999991064,18.693497700009175,0.00014740000005986076,5063.094334000151,8.24999997348641e-05,0.017279965803027153,-0.5569307804107666,5.4277244,1.8627644,-1.100095,1.1489618,12.542011,-7.1774564,-12.652162,-31.28944,3.9644415,-7.269148,-12.636135,-31.093422,3.9487045,-7.1796513,-12.605668,-31.1026,3.9558446,0.008757394,0.013309693,193000
193,0.012235755,-1.2957756e-05,-0.008333198,0.0010988807,-178.50197735944494,1,-178.50197735944494,-178.50197735944494,-178.50197735944494,0.0,-0.1691648890712733,-0.1785019773594445,-0.17976313780048844,0.0008615847962289498,-0.0,0.0,-0.0,0.0,-0.17859468707403542,-0.17859468707403542,-0.17859468707403542,0.0,-0.00013888464,-0.00013888464,-0.00013888464,0.0,-0.16902600442818055,-0.16902600442818055,-0.16902600442818055,0.0,-0.0,-2.4154128e-06,-0.0002994277,1.9536235e-05,-0.16902600442818055,-0.17849956194658556,-0.1796623019565387,0.0008691570073620618,194,194000,1000,1000.0,1000,0.0,0.34233195,9.108221e-05,-0.21107185,0.081118464,-59.98646342700953,1,-59.98646342700953,-59.98646342700953,-59.98646342700953,0.0,-0.01939861978744585,-0.05998646342700955,-0.5079805733977802,0.034655094533121,-0.030413784,-0.030413784,-0.030413784,0.0,-0.04751242756162743,-0.04751242756162743,-0.04751242756162743,0.0,-0.10323624,-0.10323624,-0.10323624,0.0,-0.28031624825837537,-0.28031624825837537,-0.28031624825837537,0.0,-5.1798565e-12,-0.013160427,-0.23438224,0.019141681,-0.017089758667773194,-0.04682603621332902,-0.28031624825837537,0.024761430776908594,195,195000,1000,1000.0,1000,0.0,195000,0.006247799999982817,21.88102250000702,1.01233350000075,2.303837200000089,0.010152599999855738,18.54817470000671,0.0001578999999765074,5085.954643500128,0.0001187999996545841,0.01738753169775009,-0.2511560618877411,3.4556293,1.9380167,-1.3260517,0.9394168,12.073253,-7.475785,-12.060288,-20.142004,3.0180764,-7.604067,-12.111938,-20.373878,3.0279577,-7.56243,-12.076071,-20.33009,3.0154355,0.013438828,0.013554762,194000
194,0.36752793,-0.00039141273,-0.4481045,0.03496568,-19.31178497623581,1,-19.31178497623581,-19.31178497623581,-19.31178497623581,0.0,-0.0046359077440052635,-0.0193117849762358,-0.7363278836210416,0.04715927802772617,-0.0,0.0,-0.0,0.0,-0.014089615850265415,-0.014089615850265415,-0.014089615850265415,0.0,-0.3125578,-0.3125578,-0.3125578,0.0,-0.3361064016330583,-0.3361064016330583,-0.3361064016330583,0.0,-0.0,-0.0024455038,-0.4015953,0.02286412,-0.004628337837703467,-0.0168662808831604,-0.3361064016330583,0.027404735781441054,195,195000,1000,1000.0,1000,0.0,0.386161,-0.07582778,-0.710353,0.14534263,-164.38126343046412,1,-164.38126343046412,-164.38126343046412,-164.38126343046412,0.0,-0.07652629868312237,-0.1643812634304639,-1.2369612608467322,0.08077227712647811,-0.048890803,-0.048890803,-0.048890803,0.0,-0.09084570082384726,-0.09084570082384726,-0.09084570082384726,0.0,-0.0001941235,-0.0001941235,-0.0001941235,0.0,-0.23570948075335882,-0.23570948075335882,-0.23570948075335882,0.0,-6.446146e-08,-0.053748664,-1.0092028,0.076247536,-0.07021482478080747,-0.11063259688464237,-0.23570948075335882,0.017548158613082294,196,196000,1000,1000.0,1000,0.0,196000,0.00507729999935691,22.925212799997098,1.0936798000002455,2.295383900000161,0.007255299999997078,19.523658199997953,0.0001004999994620448,5109.88924750015,5.779999992228113e-05,0.017613491043448448,0.5201079845428467,3.6215975,2.1287687,-0.54744804,0.89465916,11.743212,-7.632965,-11.744283,-17.131811,2.4440362,-7.728633,-11.750896,-16.73294,2.4072373,-7.719321,-11.765009,-16.861507,2.4295304,0.012416193,0.014837683,195000
195,0.099296935,7.747263e-05,-0.035927366,0.005850062,-91.10959149686431,1,-91.10959149686431,-91.10959149686431,-91.10959149686431,0.0,-0.07258593433160351,-0.0911095914968644,-0.09541291879532555,0.0015156427025638573,-0.0,0.0,-0.0,0.0,-0.09124430700310791,-0.09124430700310791,-0.09124430700310791,0.0,-0.019719759,-0.019719759,-0.019719759,0.0,-0.07569315979299764,-0.07569315979299764,-0.07569315979299764,0.0,-0.0,-6.845843e-05,-0.019719759,0.00085206976,-0.07244651510406493,-0.09104113306113124,-0.09388146833281853,0.0018289492360828562,196,196000,1000,1000.0,1000,0.0,0.40033874,-0.01342868,-0.65904206,0.13811949,-118.57912394975602,1,-118.57912394975602,-118.57912394975602,-118.57912394975602,0.0,-0.005508373953228882,-0.11857912394975606,-1.0111687966825536,0.09839397703860789,-0.22501428,-0.22501428,-0.22501428,0.0,-0.07822825872734224,-0.07822825872734224,-0.07822825872734224,0.0,-0.1492846,-0.1492846,-0.1492846,0.0,-0.3064462357244132,-0.3064462357244132,-0.3064462357244132,0.0,-1.8947965e-08,-0.038514644,-0.86867285,0.07746722,-0.002621449451530128,-0.08006447921184412,-0.3064462357244132,0.03883867200535541,197,197000,1000,1000.0,1000,0.0,197000,0.0048349999997299165,23.703591799992864,1.0353248999999778,2.365741700000399,0.006696500000543892,20.290701099992475,0.00017690000004222384,5134.640198000147,0.0001156999996965169,0.01757202483713627,0.2874225676059723,3.8493924,2.0711188,-2.061778,1.094225,12.008125,-7.921622,-11.977167,-18.938148,3.0110207,-7.969618,-11.954266,-18.815332,3.0005622,-8.107283,-11.996895,-18.89214,3.011082,0.014089359,0.014774973,196000
196,0.011321065,-0.00013837816,-0.14618073,0.00530008,-9.808579159569817,1,-9.808579159569817,-9.808579159569817,-9.808579159569817,0.0,-0.006581978538955484,-0.009808579159569824,-0.2087801694815953,0.017792046793794564,-0.0,0.0,-0.0,0.0,-0.0065887582320613616,-0.0065887582320613616,-0.0065887582320613616,0.0,-0.04273762,-0.04273762,-0.04273762,0.0,-0.16604254766758278,-0.16604254766758278,-0.16604254766758278,0.0,-0.0,-5.6220015e-05,-0.04273762,0.0013790443,-0.00658197774630243,-0.00975235914894136,-0.16604254766758278,0.017249949571287337,197,197000,1000,1000.0,1000,0.0,0.7419014,-0.018768605,-0.6889058,0.1730744,-243.93273328477468,1,-243.93273328477468,-243.93273328477468,-243.93273328477468,0.0,-0.0890062400590329,-0.2439327332847746,-1.3241103879843623,0.11124441632107357,-0.0008208367,-0.0008208367,-0.0008208367,0.0,-0.18547015857565646,-0.18547015857565646,-0.18547015857565646,0.0,-0.11666697,-0.11666697,-0.11666697,0.0,-0.37554557014630807,-0.37554557014630807,-0.37554557014630807,0.0,-2.7351945e-08,-0.060614005,-1.1008353,0.09905616,-0.03531193555195702,-0.18331872500967422,-0.37554557014630807,0.0489468851254538,198,198000,1000,1000.0,1000,0.0,198000,0.007743200000732031,23.393000999992182,1.043738399999711,2.3222369999994044,0.009513099999821861,20.00961049999296,9.520000003249152e-05,5159.0327726001215,6.359999952110229e-05,0.017597926780581474,0.6151506304740906,3.5907815,2.152266,0.059983373,0.8513746,11.9191475,-6.9510064,-11.965458,-22.639694,3.2223861,-7.0730877,-11.966459,-22.25336,3.186065,-7.040136,-11.966869,-23.083714,3.2435584,0.009764168,0.009034758,197000
197,0.15582183,-0.00021361631,-0.1889938,0.017060874,-13.84542574333962,1,-13.84542574333962,-13.84542574333962,-13.84542574333962,0.0,-0.004652132572516009,-0.013845425743339614,-0.2513758384897785,0.03821136646825845,-0.0,0.0,-0.0,0.0,-0.004954128075235373,-0.004954128075235373,-0.004954128075235373,0.0,-0.009843471,-0.009843471,-0.009843471,0.0,-0.24153236702973413,-0.24153236702973413,-0.24153236702973413,0.0,-0.0,-0.00058223814,-0.07143732,0.004431121,-0.00464007356536268,-0.013263187640408536,-0.24153236702973413,0.036899477332072696,198,198000,1000,1000.0,1000,0.0,0.35135892,0.00047254446,-0.34411874,0.10591692,-32.275397540542045,1,-32.275397540542045,-32.275397540542045,-32.275397540542045,0.0,-0.0024120103245451364,-0.03227539754054206,-0.4551883161857123,0.03751989732709311,-0.060260314,-0.060260314,-0.060260314,0.0,-0.016156652028900143,-0.016156652028900143,-0.016156652028900143,0.0,-0.24690615,-0.24690615,-0.24690615,0.0,-0.20828216977858494,-0.20828216977858494,-0.20828216977858494,0.0,-2.1027518e-09,-0.022437233,-0.24690615,0.031400833,-0.0023588075856705083,-0.009838164840002463,-0.20828216977858494,0.016617560760152302,199,199000,1000,1000.0,1000,0.0,199000,0.0047415999997610925,22.045591299994157,1.0865674000006038,2.4222776999995403,0.01718650000020716,18.514561699994374,0.00015869999970163917,5182.060257000108,9.76999999693362e-05,0.017468664795160294,-0.08222126960754395,3.4096737,1.9796852,-1.1503954,0.9874919,11.96046,-7.384604,-11.936327,-22.531454,3.6484637,-7.578522,-11.976749,-22.705318,3.6209486,-7.5172105,-11.93837,-22.54272,3.6462429,0.023366276,0.008045992,198000
198,0.15874198,9.103124e-05,-0.046806224,0.007831891,-42.63427730047732,1,-42.63427730047732,-42.63427730047732,-42.63427730047732,0.0,-0.041880601662835255,-0.04263427730047736,-0.1730038912871672,0.007386332799265582,-0.0,0.0,-0.0,0.0,-0.041880611611412086,-0.041880611611412086,-0.041880611611412086,0.0,-0.050398014,-0.050398014,-0.050398014,0.0,-0.12260587680133116,-0.12260587680133116,-0.12260587680133116,0.0,-0.0,-0.0001226936,-0.050398014,0.0018469599,-0.04188060166282815,-0.04251158370224232,-0.12260587680133116,0.005895495873107212,199,199000,1000,1000.0,1000,0.0,0.355566,-0.00049616926,-0.5645029,0.108073995,-91.27637140730742,1,-91.27637140730742,-91.27637140730742,-91.27637140730742,0.0,-0.04261075353666245,-0.09127637140730739,-0.9245766532126413,0.0498242774088046,-0.0013360073,-0.0013360073,-0.0013360073,0.0,-0.06437836913483411,-0.06437836913483411,-0.06437836913483411,0.0,-0.47579184,-0.47579184,-0.47579184,0.0,-0.2878858895700207,-0.2878858895700207,-0.2878858895700207,0.0,-1.704877e-08,-0.02336047,-0.637327,0.038250975,-0.04234924201668865,-0.06791590191172707,-0.2878858895700207,0.021582436467689748,200,200000,1000,1000.0,1000,0.0,200000,0.005161199999747623,22.78883669998504,0.9970080000002781,2.2934947000003376,0.006249000000025262,19.486744699985138,0.00010990000009769574,5205.835213400086,6.919999941601418e-05,0.017493855208158493,-0.1623511165380478,3.4452043,1.9598727,-1.9821433,1.1421841,12.636105,-7.6110873,-12.663216,-21.728912,3.195176,-7.713193,-12.671649,-21.585413,3.165787,-7.6652427,-12.652554,-21.816465,3.2119806,0.0057123937,0.009007001,199000
199,0.31214163,-0.00020987396,-0.50227857,0.034738176,-51.141707078574484,1,-51.141707078574484,-51.141707078574484,-51.141707078574484,0.0,-0.04618403645381645,-0.051141707078574544,-0.679280276100597,0.035200454728341504,-0.0,0.0,-0.0,0.0,-0.04618469840025169,-0.04618469840025169,-0.04618469840025169,0.0,-0.13474618,-0.13474618,-0.13474618,0.0,-0.20796495828644082,-0.20796495828644082,-0.20796495828644082,0.0,-0.0,-0.0024135702,-0.5045675,0.022635465,-0.046184036444607814,-0.04872813700733272,-0.20796495828644082,0.015673504545859557,200,200000,1000,1000.0,1000,0.0,0.42364815,0.00034893255,-0.21243659,0.06845391,-41.031236005147434,1,-41.031236005147434,-41.031236005147434,-41.031236005147434,0.0,-0.00933718211912599,-0.04103123600514742,-0.6313499905978234,0.031900265991050954,-0.02124563,-0.02124563,-0.02124563,0.0,-0.03614227903615577,-0.03614227903615577,-0.03614227903615577,0.0,-0.35895544,-0.35895544,-0.35895544,0.0,-0.27239454769239735,-0.27239454769239735,-0.27239454769239735,0.0,-1.0679997e-08,-0.009372118,-0.35895544,0.01699833,-0.008949413130395604,-0.031659117863390304,-0.27239454769239735,0.022597972341797643,201,201000,1000,1000.0,1000,0.0,201000,0.005471999999826949,23.070037499995124,0.9711735999999291,2.3248185000002195,0.016485799999827577,19.751946999996107,8.569999954488594e-05,5229.924017600069,5.48999996681232e-05,0.017410021275281906,-0.2733045518398285,3.5218272,1.9325292,-1.4988086,1.0532786,12.291518,-7.645288,-12.298361,-19.50947,2.87965,-7.598868,-12.297601,-19.977459,2.9268117,-7.641923,-12.272837,-18.86168,2.8425558,0.019107427,0.016014135,200000
200,0.14231035,-0.00015179152,-0.14036718,0.013308867,-29.757492311983672,1,-29.757492311983672,-29.757492311983672,-29.757492311983672,0.0,-0.020138598373645154,-0.02975749231198366,-0.23097389609294572,0.01602600274455974,-0.0,0.0,-0.0,0.0,-0.027869237240485983,-0.027869237240485983,-0.027869237240485983,0.0,-0.039405875,-0.039405875,-0.039405875,0.0,-0.1915680211849753,-0.1915680211849753,-0.1915680211849753,0.0,-0.0,-0.00035429798,-0.04050449,0.0029473042,-0.02003065943329938,-0.029403194315556262,-0.1915680211849753,0.014524460252120664,201,201000,1000,1000.0,1000,0.0,0.30410036,-7.5232238e-06,-0.29611978,0.10469124,-110.2367398337061,1,-110.2367398337061,-110.2367398337061,-110.2367398337061,0.0,-0.08065828415528646,-0.11023673983370597,-0.2668082506332916,0.030029691260035282,-0.016726937,-0.016726937,-0.016726937,0.0,-0.08579804002150124,-0.08579804002150124,-0.08579804002150124,0.0,-0.013970203,-0.013970203,-0.013970203,0.0,-0.08315050213171767,-0.08315050213171767,-0.08315050213171767,0.0,-2.910383e-11,-0.021920511,-0.1849541,0.02911484,-0.08065674377612084,-0.08831623014629644,-0.1072601097999944,0.004607053715976418,202,202000,1000,1000.0,1000,0.0,202000,0.006248799999411858,24.351052400007575,1.0986852000005456,2.380506599999535,0.013175900000533147,20.852103600008377,0.00018959999943035655,5255.321636500083,0.0001426999997420353,0.018045969307422638,-1.000647783279419,3.5175452,1.7507622,-7.6670337,1.7264689,11.937658,-7.5799103,-11.976814,-18.751438,2.9649754,-7.712939,-11.977613,-18.801443,2.963663,-7.590974,-11.934111,-18.78767,2.9848695,0.007958306,0.008059183,201000
201,0.31705314,-0.00033770216,-0.45620048,0.033966813,-67.99811861389276,1,-67.99811861389276,-67.99811861389276,-67.99811861389276,0.0,-0.06329912569761309,-0.06799811861389275,-0.6609115953353003,0.034603448947460626,-0.0,0.0,-0.0,0.0,-0.06335891547989808,-0.06335891547989808,-0.06335891547989808,0.0,-0.048718255,-0.048718255,-0.048718255,0.0,-0.25601833554309444,-0.25601833554309444,-0.25601833554309444,0.0,-0.0,-0.0023077168,-0.41623777,0.02183445,-0.056274078312291254,-0.06569040172555292,-0.25601833554309444,0.015348539890921635,202,202000,1000,1000.0,1000,0.0,0.355132,-0.00040513877,-0.5027157,0.1007394,-80.19971653361576,1,-80.19971653361576,-80.19971653361576,-80.19971653361576,0.0,-0.05611939756363874,-0.0801997165336158,-0.7683667201420974,0.043626422081901595,-0.000113313065,-0.000113313065,-0.000113313065,0.0,-0.056370273193180345,-0.056370273193180345,-0.056370273193180345,0.0,-0.014270433,-0.014270433,-0.014270433,0.0,-0.2654429033106961,-0.2654429033106961,-0.2654429033106961,0.0,-2.7073838e-08,-0.02029718,-0.50544614,0.033598483,-0.05568593102865432,-0.05990253574816459,-0.2654429033106961,0.01695733352860641,203,203000,1000,1000.0,1000,0.0,203000,0.005146499999682419,24.301363399994443,1.1839657999998963,2.406492000000071,0.006053599999177095,20.699555799995323,9.74000004134723e-05,5280.644624600072,5.229999987932388e-05,0.01786300539970398,0.5293815732002258,6.0753016,2.1315227,-1.3376801,1.0842688,12.157953,-7.6699977,-12.180726,-32.783646,3.9443486,-7.6153593,-12.170015,-33.24862,3.997654,-7.6777077,-12.215476,-33.64122,4.0334525,0.02941237,0.027053012,202000
